match_id,round_number,stage,mode,duration_s,slot_id,is_p1,is_p2,won_round,profile_id,profile_name,player_id,actions_total,actions_attack,actions_mobility,actions_defense,actions_quick,actions_heavy,actions_special,actions_charge,actions_projectile,hit_attempts,misses,hits_landed,hits_received,damage_dealt,damage_taken,blocked_hits_as_defender,dodged_hits_as_defender,attack_rate,mobility_rate,defense_rate,hit_rate,miss_rate,dps_dealt,dps_taken,block_rate,dodge_rate,quick_rate,heavy_rate,special_rate,charge_rate,projectile_rate,risk_index,parry_rate,ema_attack_rate,ema_mobility_rate,ema_defense_rate,ema_hit_rate,ema_miss_rate,ema_dps_dealt,ema_dps_taken,ema_block_rate,ema_dodge_rate,ema_quick_rate,ema_heavy_rate,ema_special_rate,ema_charge_rate,ema_projectile_rate,ema_risk_index,ema_parry_rate
45fb914d9d7a,2,Stage 1,1v1,27.726806640625,P1,True,False,1.0,7a3deb71-1a5e-4b42-a2d4-2fe4129134a1,koutaliaris,7a3deb71-1a5e-4b42-a2d4-2fe4129134a1,78,19,48,6,0,12,1,2,0,6,6,6,3,86.0,17.0,0,1,0.24358974358974358,0.6153846153846154,0.07692307692307693,0.5,0.5,3.101691482710951,0.6131250605358857,0.0,0.3333333333333333,0.0,0.15384615384615385,0.01282051282051282,0.02564102564102564,0.0,0.11025641025641027,0.0,0.24019346852494627,0.6253698987817631,0.05545612663915197,0.660151105644587,0.3398488943554131,2.9872989364806513,1.072308599320866,0.03003189690925588,0.11986944271583788,0.050570087675441217,0.10143469411428524,0.022957858945559476,0.01835289448079542,0.0,0.07531093666340077,0.0
a1021452cff7,2,Stage 1,1v1,28.3790283203125,P1,True,False,1.0,7a3deb71-1a5e-4b42-a2d4-2fe4129134a1,koutaliaris,7a3deb71-1a5e-4b42-a2d4-2fe4129134a1,69,18,35,8,0,9,2,2,0,8,5,7,4,117.0,19.0,2,1,0.2608695652173913,0.5072463768115942,0.11594202898550725,0.5833333333333334,0.4166666666666667,4.122762720394355,0.6695084759614764,0.5,0.25,0.0,0.13043478260869565,0.028985507246376812,0.028985507246376812,0.0,0.09492753623188407,0.0,0.247430102367302,0.584026666092204,0.07662619246037632,0.6332648853356482,0.3667351146643518,3.3847112608504473,0.9313285561450798,0.1945207329910163,0.16541513776529462,0.03287055698903679,0.11158472508732889,0.025067535850845542,0.022074308948748907,0.0,0.08217674651236992,0.0
e61cdf435fff,2,Stage 1,1v1,41.795562744140625,P2,False,True,0.0,7a3deb71-1a5e-4b42-a2d4-2fe4129134a1,koutaliaris,7a3deb71-1a5e-4b42-a2d4-2fe4129134a1,109,29,73,3,12,14,2,0,0,6,10,10,6,101.0,130.0,0,0,0.26605504587155965,0.6697247706422018,0.027522935779816515,0.5,0.5,2.4165244674007726,3.110378027347529,0.0,0.0,0.11009174311926606,0.12844036697247707,0.01834862385321101,0.0,0.0,0.1,0.0,0.2539488325937922,0.6140210026847033,0.05944005262218039,0.5866221754681713,0.4133778245318287,3.0458458831430613,1.6939958710659369,0.1264384764441606,0.10751983954744151,0.059897972134617034,0.11748419974713076,0.022715916651673457,0.014348300816686789,0.0,0.08841488523304045,0.0
680d631b77d2,2,Stage 1,1v1,27.979248046875,P2,False,True,1.0,7a3deb71-1a5e-4b42-a2d4-2fe4129134a1,koutaliaris,7a3deb71-1a5e-4b42-a2d4-2fe4129134a1,70,19,42,5,0,11,2,2,0,8,4,6,6,100.0,69.0,0,1,0.2714285714285714,0.6,0.07142857142857142,0.6,0.4,3.5740774674310445,2.466113452527421,0.0,0.16666666666666666,0.0,0.15714285714285714,0.02857142857142857,0.02857142857142857,0.0,0.09142857142857144,0.0,0.2600667411859649,0.6091136517450572,0.06363603420441726,0.5913044140543113,0.40869558594568867,3.2307269376438557,1.9642370245774563,0.08218500968870439,0.12822122903917033,0.03893368188750107,0.131364729835635,0.024765345823587748,0.01932639553084641,0.0,0.0894696754014763,0.0
2752da453261,1,Stage 1,1v1,137.03564453125,P1,True,False,1.0,7b2d5b56-fb33-42ca-bb1c-ca8c3f246947,Saleaz,7b2d5b56-fb33-42ca-bb1c-ca8c3f246947,231,36,146,25,5,21,3,3,0,7,11,8,6,115.0,76.0,2,2,0.15584415584415584,0.6320346320346321,0.10822510822510822,0.42105263157894735,0.5789473684210527,0.8391977167208863,0.5546002301807595,0.3333333333333333,0.3333333333333333,0.021645021645021644,0.09090909090909091,0.012987012987012988,0.012987012987012988,0.0,0.12098427887901574,0.0,0.15584415584415584,0.6320346320346321,0.10822510822510822,0.42105263157894735,0.5789473684210527,0.8391977167208863,0.5546002301807595,0.3333333333333333,0.3333333333333333,0.021645021645021644,0.09090909090909091,0.012987012987012988,0.012987012987012988,0.0,0.12098427887901574,0.0
374c7684800e,1,Stage 1,1v1,30.446929931640625,P1,True,False,0.0,7b2d5b56-fb33-42ca-bb1c-ca8c3f246947,Saleaz,7b2d5b56-fb33-42ca-bb1c-ca8c3f246947,95,22,65,4,10,9,1,1,0,4,10,5,25,45.0,125.0,0,0,0.23157894736842105,0.6842105263157895,0.042105263157894736,0.3333333333333333,0.6666666666666666,1.4779815272355503,4.105504242320973,0.0,0.0,0.10526315789473684,0.09473684210526316,0.010526315789473684,0.010526315789473684,0.0,0.1375438596491228,0.0,0.18235133287764865,0.6502961950330371,0.08508316245158351,0.39035087719298245,0.6096491228070176,1.0627720504010187,1.7974166344298341,0.21666666666666667,0.21666666666666667,0.05091136933242196,0.09224880382775119,0.01212576896787423,0.01212576896787423,0.0,0.12678013214855322,0.0
528ffea40a25,1,Stage 1,1v1,40.426483154296875,P1,True,False,1.0,7b2d5b56-fb33-42ca-bb1c-ca8c3f246947,Saleaz,7b2d5b56-fb33-42ca-bb1c-ca8c3f246947,139,19,78,20,2,10,3,0,0,9,6,11,36,102.0,62.0,0,1,0.1366906474820144,0.5611510791366906,0.14388489208633093,0.6470588235294118,0.35294117647058826,2.523098524566032,1.5336481227754313,0.0,0.027777777777777776,0.014388489208633094,0.07194244604316546,0.02158273381294964,0.0,0.0,0.07058823529411766,0.0,0.16637009298917665,0.6190954044693159,0.1056637678237451,0.4801986584107327,0.5198013415892673,1.5738863163587733,1.705097655350793,0.14083333333333334,0.15055555555555555,0.03812836128909586,0.0851415786031462,0.015435706663650624,0.00788174982911825,0.0,0.10711296824950077,0.0
ad941b0d91e7,1,Stage 1,1v1,56.4908447265625,P1,True,False,1.0,7b2d5b56-fb33-42ca-bb1c-ca8c3f246947,Saleaz,7b2d5b56-fb33-42ca-bb1c-ca8c3f246947,161,30,99,15,5,18,3,2,0,5,17,8,5,109.0,55.0,0,0,0.18633540372670807,0.6149068322981367,0.09316770186335403,0.32,0.68,1.9295161990868093,0.973609091282335,0.0,0.0,0.031055900621118012,0.11180124223602485,0.018633540372670808,0.012422360248447204,0.0,0.14096894409937888,0.0,0.17335795174731267,0.6176294042094032,0.10129014473760822,0.42412912796697627,0.5758708720330237,1.6983567753135858,1.4490766579268328,0.09154166666666667,0.09786111111111111,0.03565300005530361,0.09447246087465372,0.01655494846180769,0.009470963475883384,0.0,0.1189625597969581,0.0
2b7895119976,1,Stage 1,1v1,57.48944091796875,P1,True,False,0.0,7b2d5b56-fb33-42ca-bb1c-ca8c3f246947,Saleaz,7b2d5b56-fb33-42ca-bb1c-ca8c3f246947,213,29,130,25,20,2,2,2,0,4,7,7,28,61.0,133.0,0,0,0.13615023474178403,0.6103286384976526,0.11737089201877934,0.5,0.5,1.0610644150643322,2.3134683148123965,0.0,0.0,0.09389671361502347,0.009389671361502348,0.009389671361502348,0.009389671361502348,0.0,0.10375586854460095,0.0,0.16033525079537764,0.6150741362102905,0.10691840628601812,0.45068393317853456,0.5493160668214654,1.475304449226347,1.75161373783678,0.05950208333333334,0.06360972222222222,0.05603829980120556,0.06469348454505074,0.01404710147670082,0.00944251123585002,0.0,0.1136402178586331,0.0
699a8bd30e02,1,Stage 1,1v1,47.56451416015625,P1,True,False,0.0,7b2d5b56-fb33-42ca-bb1c-ca8c3f246947,Saleaz,7b2d5b56-fb33-42ca-bb1c-ca8c3f246947,149,1,94,22,0,0,0,0,6,3,0,5,11,91.0,112.0,3,0,0.006711409395973154,0.6308724832214765,0.1476510067114094,1.0,0.0,1.913190991367861,2.3546966047604445,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.040268456375838924,0.0,0.0,0.10656690630558607,0.6206035576642056,0.12117481643490507,0.6429445565660474,0.3570554434339525,1.6285647389758768,1.9626927412600628,0.1341308996212121,0.041346319444444446,0.03642489487078362,0.04205076495428298,0.009130615959855534,0.006137632303302514,0.014093959731543622,0.07386614160811152,0.0
