match_id,round_number,stage,mode,duration_s,slot_id,is_p1,is_p2,won_round,profile_id,profile_name,player_id,actions_total,actions_attack,actions_mobility,actions_defense,actions_quick,actions_heavy,actions_special,actions_charge,actions_projectile,hit_attempts,misses,hits_landed,hits_received,damage_dealt,damage_taken,blocked_hits_as_defender,dodged_hits_as_defender,attack_rate,mobility_rate,defense_rate,hit_rate,miss_rate,dps_dealt,dps_taken,block_rate,dodge_rate,quick_rate,heavy_rate,special_rate,charge_rate,projectile_rate,risk_index,parry_rate
7eeae4072f52,2,Stage 1,1v1,36.819580078125,P2,False,True,0.0,0b6a5709-18ab-46e7-a2b5-4afeeb4c25e7,Vromoesorouxakias,0b6a5709-18ab-46e7-a2b5-4afeeb4c25e7,196,14,181,1,7,3,4,0,0,6,5,5,12,44.0,120.0,0,1,0.07142857142857142,0.923469387755102,0.00510204081632653,0.5,0.5,1.1950163447448163,3.2591354856676813,0.0,0.08333333333333333,0.03571428571428571,0.015306122448979591,0.02040816326530612,0.0,0.0,0.1,0.0
7eeae4072f52,2,Stage 1,1v1,36.819580078125,P1,True,False,1.0,7b2d5b56-fb33-42ca-bb1c-ca8c3f246947,Saleaz,7b2d5b56-fb33-42ca-bb1c-ca8c3f246947,134,21,84,14,3,12,3,0,0,6,11,11,6,120.0,44.0,1,0,0.15671641791044777,0.6268656716417911,0.1044776119402985,0.5,0.5,3.2591354856676813,1.1950163447448163,0.16666666666666666,0.0,0.022388059701492536,0.08955223880597014,0.022388059701492536,0.0,0.0,0.1,0.0
6e83b6f36c65,1,Stage 1,1v1,19.957275390625,P2,False,True,0.0,0b6a5709-18ab-46e7-a2b5-4afeeb4c25e7,Vromoesorouxakias,0b6a5709-18ab-46e7-a2b5-4afeeb4c25e7,57,6,51,0,3,2,1,0,0,2,4,3,7,16.0,127.0,0,0,0.10526315789473684,0.8947368421052632,0.0,0.42857142857142855,0.5714285714285714,0.8017126429751055,6.3635941036149,0.0,0.0,0.05263157894736842,0.03508771929824561,0.017543859649122806,0.0,0.0,0.11428571428571428,0.0
6e83b6f36c65,1,Stage 1,1v1,19.957275390625,P1,True,False,1.0,7b2d5b56-fb33-42ca-bb1c-ca8c3f246947,Saleaz,7b2d5b56-fb33-42ca-bb1c-ca8c3f246947,54,12,30,6,0,6,2,2,0,7,3,7,4,127.0,16.0,0,1,0.2222222222222222,0.5555555555555556,0.1111111111111111,0.7,0.3,6.3635941036149,0.8017126429751055,0.0,0.25,0.0,0.1111111111111111,0.037037037037037035,0.037037037037037035,0.0,0.0748148148148148,0.0
14f3dc633c3e,1,Stage 1,1v1,29.0771484375,P2,False,True,0.0,0b6a5709-18ab-46e7-a2b5-4afeeb4c25e7,Vromoesorouxakias,0b6a5709-18ab-46e7-a2b5-4afeeb4c25e7,183,13,168,2,2,9,2,0,0,6,6,6,9,67.0,115.0,0,0,0.07103825136612021,0.9180327868852459,0.01092896174863388,0.5,0.5,2.3042149454240133,3.954995801847187,0.0,0.0,0.01092896174863388,0.04918032786885246,0.01092896174863388,0.0,0.0,0.1,0.0
14f3dc633c3e,1,Stage 1,1v1,29.0771484375,P1,True,False,1.0,7b2d5b56-fb33-42ca-bb1c-ca8c3f246947,Saleaz,7b2d5b56-fb33-42ca-bb1c-ca8c3f246947,104,23,55,12,4,10,3,2,0,8,5,9,6,115.0,67.0,0,0,0.22115384615384615,0.5288461538461539,0.11538461538461539,0.6428571428571429,0.35714285714285715,3.954995801847187,2.3042149454240133,0.0,0.0,0.038461538461538464,0.09615384615384616,0.028846153846153848,0.019230769230769232,0.0,0.07912087912087913,0.0
7bc93da9da3b,1,Stage 1,1v1,39.8436279296875,P1,True,False,1.0,7a3deb71-1a5e-4b42-a2d4-2fe4129134a1,koutaliaris,7a3deb71-1a5e-4b42-a2d4-2fe4129134a1,151,53,85,8,0,47,2,1,0,8,2,6,6,101.0,33.0,2,1,0.3509933774834437,0.5629139072847682,0.052980132450331126,0.75,0.25,2.53490972705186,0.8282378316110037,0.3333333333333333,0.16666666666666666,0.0,0.31125827814569534,0.013245033112582781,0.006622516556291391,0.0,0.05264900662251656,0.0
7bc93da9da3b,1,Stage 1,1v1,39.8436279296875,P2,False,True,0.0,0b6a5709-18ab-46e7-a2b5-4afeeb4c25e7,Vromoesorouxakias,0b6a5709-18ab-46e7-a2b5-4afeeb4c25e7,106,15,89,2,4,8,3,0,0,5,10,2,6,17.0,101.0,0,0,0.14150943396226415,0.839622641509434,0.018867924528301886,0.16666666666666666,0.8333333333333334,0.42666797386021404,2.53490972705186,0.0,0.0,0.03773584905660377,0.07547169811320754,0.02830188679245283,0.0,0.0,0.16666666666666669,0.0
f32c58d2fbe5,1,Stage 1,1v1,52.1490478515625,P1,True,False,1.0,7a3deb71-1a5e-4b42-a2d4-2fe4129134a1,koutaliaris,7a3deb71-1a5e-4b42-a2d4-2fe4129134a1,152,31,96,5,6,3,2,4,0,8,2,25,2,128.0,24.0,0,0,0.20394736842105263,0.631578947368421,0.03289473684210526,0.9259259259259259,0.07407407407407407,2.454503107407451,0.460219332638897,0.0,0.0,0.039473684210526314,0.019736842105263157,0.013157894736842105,0.02631578947368421,0.0,0.025341130604288498,0.0
f32c58d2fbe5,1,Stage 1,1v1,52.1490478515625,P2,False,True,0.0,0b6a5709-18ab-46e7-a2b5-4afeeb4c25e7,Vromoesorouxakias,0b6a5709-18ab-46e7-a2b5-4afeeb4c25e7,233,14,215,2,2,8,2,0,0,2,9,2,26,24.0,128.0,0,1,0.060085836909871244,0.9227467811158798,0.008583690987124463,0.18181818181818182,0.8181818181818182,0.460219332638897,2.454503107407451,0.0,0.038461538461538464,0.008583690987124463,0.034334763948497854,0.008583690987124463,0.0,0.0,0.16363636363636366,0.0
546ca5700c0c,1,Stage 1,1v1,32.956298828125,P1,True,False,1.0,7a3deb71-1a5e-4b42-a2d4-2fe4129134a1,koutaliaris,7a3deb71-1a5e-4b42-a2d4-2fe4129134a1,79,24,41,3,7,4,2,3,0,7,4,9,18,114.0,74.0,1,1,0.3037974683544304,0.5189873417721519,0.0379746835443038,0.6923076923076923,0.3076923076923077,3.459126299179933,2.2453977731518866,0.05555555555555555,0.05555555555555555,0.08860759493670886,0.05063291139240506,0.02531645569620253,0.0379746835443038,0.0,0.07672833495618306,0.0
546ca5700c0c,1,Stage 1,1v1,32.956298828125,P2,False,True,0.0,0b6a5709-18ab-46e7-a2b5-4afeeb4c25e7,Vromoesorouxakias,0b6a5709-18ab-46e7-a2b5-4afeeb4c25e7,123,14,109,0,5,7,2,0,0,4,6,17,9,74.0,114.0,0,0,0.11382113821138211,0.8861788617886179,0.0,0.7391304347826086,0.2608695652173913,2.2453977731518866,3.459126299179933,0.0,0.0,0.04065040650406504,0.056910569105691054,0.016260162601626018,0.0,0.0,0.052173913043478265,0.0
45fb914d9d7a,2,Stage 1,1v1,27.726806640625,P1,True,False,1.0,7a3deb71-1a5e-4b42-a2d4-2fe4129134a1,koutaliaris,7a3deb71-1a5e-4b42-a2d4-2fe4129134a1,78,19,48,6,0,12,1,2,0,6,6,6,3,86.0,17.0,0,1,0.24358974358974358,0.6153846153846154,0.07692307692307693,0.5,0.5,3.101691482710951,0.6131250605358857,0.0,0.3333333333333333,0.0,0.15384615384615385,0.01282051282051282,0.02564102564102564,0.0,0.11025641025641027,0.0
45fb914d9d7a,2,Stage 1,1v1,27.726806640625,P2,False,True,0.0,0b6a5709-18ab-46e7-a2b5-4afeeb4c25e7,Vromoesorouxakias,0b6a5709-18ab-46e7-a2b5-4afeeb4c25e7,94,10,82,2,2,6,2,0,0,4,6,2,8,17.0,108.0,0,0,0.10638297872340426,0.8723404255319149,0.02127659574468085,0.25,0.75,0.6131250605358857,3.89514744340445,0.0,0.0,0.02127659574468085,0.06382978723404255,0.02127659574468085,0.0,0.0,0.15000000000000002,0.0
a1021452cff7,2,Stage 1,1v1,28.3790283203125,P1,True,False,1.0,7a3deb71-1a5e-4b42-a2d4-2fe4129134a1,koutaliaris,7a3deb71-1a5e-4b42-a2d4-2fe4129134a1,69,18,35,8,0,9,2,2,0,8,5,7,4,117.0,19.0,2,1,0.2608695652173913,0.5072463768115942,0.11594202898550725,0.5833333333333334,0.4166666666666667,4.122762720394355,0.6695084759614764,0.5,0.25,0.0,0.13043478260869565,0.028985507246376812,0.028985507246376812,0.0,0.09492753623188407,0.0
a1021452cff7,2,Stage 1,1v1,28.3790283203125,P2,False,True,0.0,0b6a5709-18ab-46e7-a2b5-4afeeb4c25e7,Vromoesorouxakias,0b6a5709-18ab-46e7-a2b5-4afeeb4c25e7,154,11,141,1,2,6,2,0,0,4,6,2,7,19.0,117.0,0,0,0.07142857142857142,0.9155844155844156,0.006493506493506494,0.25,0.75,0.6695084759614764,4.122762720394355,0.0,0.0,0.012987012987012988,0.03896103896103896,0.012987012987012988,0.0,0.0,0.15000000000000002,0.0
bcafcb8e0444,1,Stage 1,1v1,48.799217224121094,P2,False,True,1.0,7a3deb71-1a5e-4b42-a2d4-2fe4129134a1,koutaliaris,7a3deb71-1a5e-4b42-a2d4-2fe4129134a1,143,31,85,17,0,21,4,3,0,12,9,9,8,111.0,80.0,1,1,0.21678321678321677,0.5944055944055944,0.11888111888111888,0.5,0.5,2.274626650058918,1.6393705586010217,0.125,0.125,0.0,0.14685314685314685,0.027972027972027972,0.02097902097902098,0.0,0.1083916083916084,0.0
bcafcb8e0444,1,Stage 1,1v1,48.799217224121094,P1,True,False,0.0,7b2d5b56-fb33-42ca-bb1c-ca8c3f246947,Saleaz,7b2d5b56-fb33-42ca-bb1c-ca8c3f246947,160,31,89,16,4,9,5,4,0,7,9,6,9,80.0,111.0,1,0,0.19375,0.55625,0.1,0.4,0.6,1.6393705586010217,2.274626650058918,0.1111111111111111,0.0,0.025,0.05625,0.03125,0.025,0.0,0.13,0.0
55db9e602ca7,1,Stage 1,1v1,19.0552978515625,P2,False,True,0.0,7a3deb71-1a5e-4b42-a2d4-2fe4129134a1,koutaliaris,7a3deb71-1a5e-4b42-a2d4-2fe4129134a1,40,8,25,3,3,1,2,1,0,3,3,1,8,10.0,135.0,0,0,0.2,0.625,0.075,0.25,0.75,0.5247884382547197,7.084643916438716,0.0,0.0,0.075,0.025,0.05,0.025,0.0,0.16000000000000003,0.0
55db9e602ca7,1,Stage 1,1v1,19.0552978515625,P1,True,False,1.0,7b2d5b56-fb33-42ca-bb1c-ca8c3f246947,Saleaz,7b2d5b56-fb33-42ca-bb1c-ca8c3f246947,39,11,18,5,0,4,2,2,0,6,1,8,2,135.0,10.0,0,1,0.28205128205128205,0.46153846153846156,0.1282051282051282,0.8888888888888888,0.1111111111111111,7.084643916438716,0.5247884382547197,0.0,0.5,0.0,0.10256410256410256,0.05128205128205128,0.05128205128205128,0.0,0.042735042735042736,0.0
86d5a31c4116,1,Stage 1,1v1,27.628646850585938,P1,True,False,0.0,7b2d5b56-fb33-42ca-bb1c-ca8c3f246947,Saleaz,7b2d5b56-fb33-42ca-bb1c-ca8c3f246947,88,14,48,11,1,3,2,2,0,3,3,3,12,51.0,139.0,1,1,0.1590909090909091,0.5454545454545454,0.125,0.5,0.5,1.8459101625861352,5.031010050970055,0.08333333333333333,0.08333333333333333,0.011363636363636364,0.03409090909090909,0.022727272727272728,0.022727272727272728,0.0,0.1090909090909091,0.0
86d5a31c4116,1,Stage 1,1v1,27.628646850585938,P2,False,True,1.0,7a3deb71-1a5e-4b42-a2d4-2fe4129134a1,koutaliaris,7a3deb71-1a5e-4b42-a2d4-2fe4129134a1,68,15,43,4,5,4,2,1,0,8,2,10,3,139.0,51.0,0,0,0.22058823529411764,0.6323529411764706,0.058823529411764705,0.8333333333333334,0.16666666666666666,5.031010050970055,1.8459101625861352,0.0,0.0,0.07352941176470588,0.058823529411764705,0.029411764705882353,0.014705882352941176,0.0,0.0392156862745098,0.0
e61cdf435fff,2,Stage 1,1v1,41.795562744140625,P1,True,False,1.0,7b2d5b56-fb33-42ca-bb1c-ca8c3f246947,Saleaz,7b2d5b56-fb33-42ca-bb1c-ca8c3f246947,123,15,76,17,0,6,4,2,0,7,5,6,10,130.0,101.0,0,0,0.12195121951219512,0.6178861788617886,0.13821138211382114,0.5454545454545454,0.45454545454545453,3.110378027347529,2.4165244674007726,0.0,0.0,0.0,0.04878048780487805,0.032520325203252036,0.016260162601626018,0.0,0.09741315594974131,0.0
e61cdf435fff,2,Stage 1,1v1,41.795562744140625,P2,False,True,0.0,7a3deb71-1a5e-4b42-a2d4-2fe4129134a1,koutaliaris,7a3deb71-1a5e-4b42-a2d4-2fe4129134a1,109,29,73,3,12,14,2,0,0,6,10,10,6,101.0,130.0,0,0,0.26605504587155965,0.6697247706422018,0.027522935779816515,0.5,0.5,2.4165244674007726,3.110378027347529,0.0,0.0,0.11009174311926606,0.12844036697247707,0.01834862385321101,0.0,0.0,0.1,0.0
3a4ccb4ac321,1,Stage 1,1v1,35.742431640625,P1,True,False,0.0,7b2d5b56-fb33-42ca-bb1c-ca8c3f246947,Saleaz,7b2d5b56-fb33-42ca-bb1c-ca8c3f246947,105,14,56,17,2,4,3,2,0,4,6,3,8,72.0,99.0,0,0,0.13333333333333333,0.5333333333333333,0.1619047619047619,0.3333333333333333,0.6666666666666666,2.0144124698601784,2.7698171460577456,0.0,0.0,0.01904761904761905,0.0380952380952381,0.02857142857142857,0.01904761904761905,0.0,0.14095238095238094,0.0
3a4ccb4ac321,1,Stage 1,1v1,35.742431640625,P2,False,True,1.0,7a3deb71-1a5e-4b42-a2d4-2fe4129134a1,koutaliaris,7a3deb71-1a5e-4b42-a2d4-2fe4129134a1,82,16,53,5,5,5,3,0,0,7,5,8,4,99.0,72.0,1,0,0.1951219512195122,0.6463414634146342,0.06097560975609756,0.6153846153846154,0.38461538461538464,2.7698171460577456,2.0144124698601784,0.25,0.0,0.06097560975609756,0.06097560975609756,0.036585365853658534,0.0,0.0,0.07692307692307693,0.0
680d631b77d2,2,Stage 1,1v1,27.979248046875,P1,True,False,0.0,7b2d5b56-fb33-42ca-bb1c-ca8c3f246947,Saleaz,7b2d5b56-fb33-42ca-bb1c-ca8c3f246947,79,9,41,14,4,2,2,0,0,4,3,5,6,69.0,100.0,2,0,0.11392405063291139,0.5189873417721519,0.17721518987341772,0.625,0.375,2.466113452527421,3.5740774674310445,0.3333333333333333,0.0,0.05063291139240506,0.02531645569620253,0.02531645569620253,0.0,0.0,0.07500000000000001,0.0
680d631b77d2,2,Stage 1,1v1,27.979248046875,P2,False,True,1.0,7a3deb71-1a5e-4b42-a2d4-2fe4129134a1,koutaliaris,7a3deb71-1a5e-4b42-a2d4-2fe4129134a1,70,19,42,5,0,11,2,2,0,8,4,6,6,100.0,69.0,0,1,0.2714285714285714,0.6,0.07142857142857142,0.6,0.4,3.5740774674310445,2.466113452527421,0.0,0.16666666666666666,0.0,0.15714285714285714,0.02857142857142857,0.02857142857142857,0.0,0.09142857142857144,0.0
020ea42febd5,1,Stage 1,1v1,43.341827392578125,P1,True,False,1.0,7b2d5b56-fb33-42ca-bb1c-ca8c3f246947,Saleaz,7b2d5b56-fb33-42ca-bb1c-ca8c3f246947,133,29,84,10,5,18,4,0,0,10,15,10,5,92.0,34.0,1,0,0.21804511278195488,0.631578947368421,0.07518796992481203,0.4,0.6,2.1226608459927125,0.7844616169973068,0.2,0.0,0.03759398496240601,0.13533834586466165,0.03007518796992481,0.0,0.0,0.12,0.0
020ea42febd5,1,Stage 1,1v1,43.341827392578125,P2,False,True,0.0,0b6a5709-18ab-46e7-a2b5-4afeeb4c25e7,Vromoesorouxakias,0b6a5709-18ab-46e7-a2b5-4afeeb4c25e7,224,17,201,5,5,9,3,0,0,6,10,4,10,34.0,92.0,0,0,0.07589285714285714,0.8973214285714286,0.022321428571428572,0.2857142857142857,0.7142857142857143,0.7844616169973068,2.1226608459927125,0.0,0.0,0.022321428571428572,0.04017857142857143,0.013392857142857142,0.0,0.0,0.14285714285714288,0.0
9a6308c8e2ae,2,Stage 1,1v1,25.12677001953125,P1,True,False,1.0,7b2d5b56-fb33-42ca-bb1c-ca8c3f246947,Saleaz,7b2d5b56-fb33-42ca-bb1c-ca8c3f246947,72,14,39,8,2,8,2,0,0,5,7,7,4,115.0,60.0,0,0,0.19444444444444445,0.5416666666666666,0.1111111111111111,0.5,0.5,4.5767919995530475,2.387891478027677,0.0,0.0,0.027777777777777776,0.1111111111111111,0.027777777777777776,0.0,0.0,0.1,0.0
9a6308c8e2ae,2,Stage 1,1v1,25.12677001953125,P2,False,True,0.0,0b6a5709-18ab-46e7-a2b5-4afeeb4c25e7,Vromoesorouxakias,0b6a5709-18ab-46e7-a2b5-4afeeb4c25e7,97,9,88,0,3,4,2,0,0,3,6,4,8,60.0,115.0,0,1,0.09278350515463918,0.9072164948453608,0.0,0.4,0.6,2.387891478027677,4.5767919995530475,0.0,0.125,0.030927835051546393,0.041237113402061855,0.020618556701030927,0.0,0.0,0.12,0.0
9a6234c72134,2,Stage 1,1v1,46.516845703125,P1,True,False,0.0,7b2d5b56-fb33-42ca-bb1c-ca8c3f246947,Saleaz,7b2d5b56-fb33-42ca-bb1c-ca8c3f246947,158,23,101,16,8,6,3,3,1,8,8,10,9,124.0,122.0,0,0,0.14556962025316456,0.6392405063291139,0.10126582278481013,0.5555555555555556,0.4444444444444444,2.6657009546902635,2.622705778001711,0.0,0.0,0.05063291139240506,0.0379746835443038,0.0189873417721519,0.0189873417721519,0.006329113924050633,0.09648382559774965,0.0
9a6234c72134,2,Stage 1,1v1,46.516845703125,P2,False,True,1.0,0b6a5709-18ab-46e7-a2b5-4afeeb4c25e7,Vromoesorouxakias,0b6a5709-18ab-46e7-a2b5-4afeeb4c25e7,225,22,200,2,6,13,2,0,0,8,9,9,11,122.0,124.0,0,1,0.09777777777777778,0.8888888888888888,0.008888888888888889,0.5,0.5,2.622705778001711,2.6657009546902635,0.0,0.09090909090909091,0.02666666666666667,0.057777777777777775,0.008888888888888889,0.0,0.0,0.1,0.0
c31fef48e238,2,Stage 1,1v1,36.3603515625,P1,True,False,0.0,7b2d5b56-fb33-42ca-bb1c-ca8c3f246947,Saleaz,7b2d5b56-fb33-42ca-bb1c-ca8c3f246947,109,24,55,12,5,5,2,5,0,3,9,3,20,59.0,110.0,0,1,0.22018348623853212,0.5045871559633027,0.11009174311926606,0.25,0.75,1.6226465769612979,3.025273279080386,0.0,0.05,0.045871559633027525,0.045871559633027525,0.01834862385321101,0.045871559633027525,0.0,0.16834862385321103,0.0
c31fef48e238,2,Stage 1,1v1,36.3603515625,P2,False,True,1.0,0b6a5709-18ab-46e7-a2b5-4afeeb4c25e7,Vromoesorouxakias,0b6a5709-18ab-46e7-a2b5-4afeeb4c25e7,116,14,101,1,4,7,3,0,0,7,5,19,3,110.0,59.0,0,0,0.1206896551724138,0.8706896551724138,0.008620689655172414,0.7916666666666666,0.20833333333333334,3.025273279080386,1.6226465769612979,0.0,0.0,0.034482758620689655,0.0603448275862069,0.02586206896551724,0.0,0.0,0.04166666666666667,0.0
b08b99ce9ae0,1,Stage 1,1v1,32.158355712890625,P1,True,False,1.0,7b2d5b56-fb33-42ca-bb1c-ca8c3f246947,Saleaz,7b2d5b56-fb33-42ca-bb1c-ca8c3f246947,80,4,53,10,0,0,0,0,1,1,0,5,5,111.0,49.0,1,1,0.05,0.6625,0.125,1.0,0.0,3.4516690153876812,1.523709745531499,0.2,0.2,0.0,0.0,0.0,0.0,0.0125,0.0,0.0
b08b99ce9ae0,1,Stage 1,1v1,32.158355712890625,P2,False,True,0.0,0b6a5709-18ab-46e7-a2b5-4afeeb4c25e7,Vromoesorouxakias,0b6a5709-18ab-46e7-a2b5-4afeeb4c25e7,221,12,207,2,4,6,2,0,0,5,6,4,6,49.0,121.0,0,0,0.05429864253393665,0.9366515837104072,0.00904977375565611,0.4,0.6,1.523709745531499,3.7626301879451303,0.0,0.0,0.01809954751131222,0.027149321266968326,0.00904977375565611,0.0,0.0,0.12,0.0
50d56e5cb3d8,1,Stage 1,1v1,37.72528076171875,P1,True,False,1.0,7b2d5b56-fb33-42ca-bb1c-ca8c3f246947,Saleaz,7b2d5b56-fb33-42ca-bb1c-ca8c3f246947,161,15,88,27,4,5,2,1,0,7,3,8,8,107.0,64.0,1,0,0.09316770186335403,0.546583850931677,0.16770186335403728,0.7272727272727273,0.2727272727272727,2.8362943320643725,1.6964751145057928,0.125,0.0,0.024844720496894408,0.031055900621118012,0.012422360248447204,0.006211180124223602,0.0,0.057029926595143984,0.0
50d56e5cb3d8,1,Stage 1,1v1,37.72528076171875,P2,False,True,0.0,0b6a5709-18ab-46e7-a2b5-4afeeb4c25e7,Vromoesorouxakias,0b6a5709-18ab-46e7-a2b5-4afeeb4c25e7,179,13,166,0,4,7,2,0,0,5,6,7,8,64.0,107.0,0,0,0.07262569832402235,0.9273743016759777,0.0,0.5384615384615384,0.46153846153846156,1.6964751145057928,2.8362943320643725,0.0,0.0,0.0223463687150838,0.03910614525139665,0.0111731843575419,0.0,0.0,0.09230769230769231,0.0
4cb54847fc36,2,Stage 1,1v1,44.6788330078125,P1,True,False,0.0,7b2d5b56-fb33-42ca-bb1c-ca8c3f246947,Saleaz,7b2d5b56-fb33-42ca-bb1c-ca8c3f246947,145,21,90,16,6,8,2,2,0,5,6,5,12,97.0,108.0,2,0,0.14482758620689656,0.6206896551724138,0.1103448275862069,0.45454545454545453,0.5454545454545454,2.1710504386504157,2.41725203478603,0.16666666666666666,0.0,0.041379310344827586,0.05517241379310345,0.013793103448275862,0.013793103448275862,0.0,0.11460815047021942,0.0
4cb54847fc36,2,Stage 1,1v1,44.6788330078125,P2,False,True,1.0,0b6a5709-18ab-46e7-a2b5-4afeeb4c25e7,Vromoesorouxakias,0b6a5709-18ab-46e7-a2b5-4afeeb4c25e7,216,19,195,2,6,10,3,0,0,11,8,10,5,108.0,97.0,0,0,0.08796296296296297,0.9027777777777778,0.009259259259259259,0.5555555555555556,0.4444444444444444,2.41725203478603,2.1710504386504157,0.0,0.0,0.027777777777777776,0.046296296296296294,0.013888888888888888,0.0,0.0,0.08888888888888889,0.0
06cb94349b4b,1,Stage 1,1v1,37.28070068359375,P1,True,False,1.0,7b2d5b56-fb33-42ca-bb1c-ca8c3f246947,Saleaz,7b2d5b56-fb33-42ca-bb1c-ca8c3f246947,133,21,73,20,0,10,3,2,0,7,7,6,6,90.0,62.0,1,0,0.15789473684210525,0.5488721804511278,0.15037593984962405,0.46153846153846156,0.5384615384615384,2.414117716398142,1.663058871296498,0.16666666666666666,0.0,0.0,0.07518796992481203,0.022556390977443608,0.015037593984962405,0.0,0.11370734528629266,0.0
06cb94349b4b,1,Stage 1,1v1,37.28070068359375,P2,False,True,0.0,0b6a5709-18ab-46e7-a2b5-4afeeb4c25e7,Vromoesorouxakias,0b6a5709-18ab-46e7-a2b5-4afeeb4c25e7,172,12,159,1,4,4,4,0,0,4,4,5,8,62.0,112.0,0,0,0.06976744186046512,0.9244186046511628,0.005813953488372093,0.5555555555555556,0.4444444444444444,1.663058871296498,3.004235380406577,0.0,0.0,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.0,0.0,0.08888888888888889,0.0
7cd9f7d36686,1,Stage 1,1v1,24.775146484375,P1,True,False,0.0,7b2d5b56-fb33-42ca-bb1c-ca8c3f246947,Saleaz,7b2d5b56-fb33-42ca-bb1c-ca8c3f246947,73,11,38,11,2,3,1,2,0,4,3,2,8,28.0,114.0,0,0,0.1506849315068493,0.5205479452054794,0.1506849315068493,0.4,0.6,1.130164861695523,4.601385508331773,0.0,0.0,0.0273972602739726,0.0410958904109589,0.0136986301369863,0.0273972602739726,0.0,0.13095890410958905,0.0
7cd9f7d36686,1,Stage 1,1v1,24.775146484375,P2,False,True,1.0,0b6a5709-18ab-46e7-a2b5-4afeeb4c25e7,Vromoesorouxakias,0b6a5709-18ab-46e7-a2b5-4afeeb4c25e7,132,13,119,0,3,8,2,0,0,6,5,8,3,114.0,28.0,0,1,0.09848484848484848,0.9015151515151515,0.0,0.6153846153846154,0.38461538461538464,4.601385508331773,1.130164861695523,0.0,0.3333333333333333,0.022727272727272728,0.06060606060606061,0.015151515151515152,0.0,0.0,0.07692307692307693,0.0
6010445e62b8,1,Stage 1,1v1,46.5394287109375,P1,True,False,1.0,7b2d5b56-fb33-42ca-bb1c-ca8c3f246947,Saleaz,7b2d5b56-fb33-42ca-bb1c-ca8c3f246947,162,2,109,23,0,0,0,0,5,3,0,6,8,117.0,81.0,1,0,0.012345679012345678,0.6728395061728395,0.1419753086419753,1.0,0.0,2.513997340334845,1.7404596971548927,0.125,0.0,0.0,0.0,0.0,0.0,0.030864197530864196,0.0,0.0
6010445e62b8,1,Stage 1,1v1,46.5394287109375,P2,False,True,0.0,0b6a5709-18ab-46e7-a2b5-4afeeb4c25e7,Vromoesorouxakias,0b6a5709-18ab-46e7-a2b5-4afeeb4c25e7,238,25,211,2,8,15,2,0,0,7,14,8,6,81.0,117.0,0,0,0.10504201680672269,0.8865546218487395,0.008403361344537815,0.36363636363636365,0.6363636363636364,1.7404596971548927,2.513997340334845,0.0,0.0,0.03361344537815126,0.06302521008403361,0.008403361344537815,0.0,0.0,0.1272727272727273,0.0
01eb6cd7fac3,1,Stage 1,1v1,45.72747802734375,P1,True,False,1.0,7a3deb71-1a5e-4b42-a2d4-2fe4129134a1,koutaliaris,7a3deb71-1a5e-4b42-a2d4-2fe4129134a1,139,34,87,11,0,24,2,4,0,9,17,8,6,124.0,57.0,0,1,0.2446043165467626,0.6258992805755396,0.07913669064748201,0.32,0.68,2.7117174475673353,1.2465152783172428,0.0,0.16666666666666666,0.0,0.17266187050359713,0.014388489208633094,0.02877697841726619,0.0,0.14751079136690648,0.0
01eb6cd7fac3,1,Stage 1,1v1,45.72747802734375,P2,False,True,0.0,0b6a5709-18ab-46e7-a2b5-4afeeb4c25e7,Vromoesorouxakias,0b6a5709-18ab-46e7-a2b5-4afeeb4c25e7,382,22,359,1,3,16,3,0,0,6,16,5,9,57.0,124.0,0,1,0.05759162303664921,0.9397905759162304,0.002617801047120419,0.23809523809523808,0.7619047619047619,1.2465152783172428,2.7117174475673353,0.0,0.1111111111111111,0.007853403141361256,0.041884816753926704,0.007853403141361256,0.0,0.0,0.1523809523809524,0.0
c849ab038a8a,1,Stage 1,1v1,39.72918701171875,P1,True,False,1.0,7a3deb71-1a5e-4b42-a2d4-2fe4129134a1,koutaliaris,7a3deb71-1a5e-4b42-a2d4-2fe4129134a1,98,29,65,0,12,8,3,2,0,10,8,11,1,131.0,14.0,0,0,0.29591836734693877,0.6632653061224489,0.0,0.5789473684210527,0.42105263157894735,3.2973239538317127,0.352385766058351,0.0,0.0,0.12244897959183673,0.08163265306122448,0.030612244897959183,0.02040816326530612,0.0,0.09237379162191192,0.0
c849ab038a8a,1,Stage 1,1v1,39.72918701171875,P2,False,True,0.0,0b6a5709-18ab-46e7-a2b5-4afeeb4c25e7,Vromoesorouxakias,0b6a5709-18ab-46e7-a2b5-4afeeb4c25e7,170,15,143,6,0,12,3,0,0,3,11,1,13,14.0,131.0,0,2,0.08823529411764706,0.8411764705882353,0.03529411764705882,0.08333333333333333,0.9166666666666666,0.352385766058351,3.2973239538317127,0.0,0.15384615384615385,0.0,0.07058823529411765,0.01764705882352941,0.0,0.0,0.18333333333333335,0.0
